p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.668974349914194e-11,1.0363374731465065,0.677,0.412,7.496084782891539e-7,15,Epha6
5.6856042543643953e-11,-0.43373007772225797,0.042,0.285,7.51807450554604e-7,15,Gm3294
6.196377428970148e-11,0.6205370879318713,0.72,0.443,8.193469874327227e-7,15,Prkcb
6.579624189778666e-11,0.31976535650836024,0.206,0.013,8.70023706614433e-7,15,Foxg1
7.501788677673088e-11,0.6971502757159673,0.466,0.206,9.919615168487123e-7,15,Pgm2l1
8.062133219914565e-11,0.5772234224707238,0.646,0.373,1.066055875669303e-6,15,Gas7
8.522376982525931e-11,0.48690522510801515,0.492,0.189,1.1269139083994038e-6,15,Syn3
9.905090538043724e-11,0.5269873432034545,0.487,0.206,1.3097501218455216e-6,15,Vstm2l
1.0095930605410287e-10,1.0341647089420392,0.667,0.412,1.3349849039534022e-6,15,Kirrel3
1.0541284594562538e-10,0.4048128282683814,0.233,0.026,1.3938740619390044e-6,15,Adamts18
1.0601909078074526e-10,0.714055946450806,0.683,0.421,1.4018904373937945e-6,15,Large
1.3276775056171926e-10,0.32578914413613,0.201,0.013,1.7555879656776137e-6,15,2900055J20Rik
1.355661934674253e-10,0.45060474495972014,0.958,0.851,1.7925917762197648e-6,15,Pnmal2
1.4091228202827414e-10,0.41993629869168303,0.413,0.14,1.8632831052598689e-06,15,Slc6a7
1.6012990514108285e-10,0.45485601080113724,0.995,1,2.1173977356805387e-6,15,Rtn1
1.7698883401293298e-10,0.4917632899216722,0.989,0.987,2.340323352153013e-6,15,Tecr
1.8927598052251864e-10,0.5683897303635977,0.735,0.461,2.502796290449264e-6,15,Slc12a5
2.2681213263487728e-10,0.832354738364522,0.799,0.614,2.9991368298309824e-6,15,Arhgap24
2.2975336706773228e-10,0.6993068597861499,0.667,0.373,3.038028772736624e-6,15,Epha5
2.9518750985237867e-10,0.27064758994366905,0.185,0.009,3.903264442778003e-6,15,2700069I18Rik
3.045946840270606e-10,0.6840334633513547,0.667,0.39,4.027655506889822e-6,15,Cntnap4
3.1758052953147884e-10,0.4263587321662806,0.402,0.132,4.1993673419947445e-6,15,Prickle1
3.244734670810578e-10,0.9003853363432095,0.73,0.566,4.290512655212827e-6,15,Gria3
3.4869876719032543e-10,0.7154896018837114,0.794,0.588,4.610843798557674e-6,15,Setbp1
3.7965974537496636e-10,-0.5152276047034837,0.481,0.776,5.02024081309318e-6,15,Ap1s2
4.2710855483513785e-10,0.5938029882150337,0.228,0.031,5.647656420585028e-6,15,Pnoc
4.623048243431691e-10,0.4496899361410711,0.624,0.346,6.113056692289725e-6,15,Ptpn5
5.122185739556855e-10,-0.670658415797308,0.444,0.662,6.7730662034160295e-6,15,Arnt2
5.23826254293682e-10,0.41443737654103535,0.169,0.004,6.926554560525356e-6,15,Gm28526
5.684702432848513e-10,0.34371105213339237,0.19,0.013,7.5168820269555885e-6,15,L3mbtl4
5.822468962887037e-10,0.59695033201501,0.799,0.57,7.69905070962553e-6,15,Cask
6.591982055368878e-10,0.5601542071386538,0.704,0.443,8.716577871814268e-6,15,Rgs17
6.856313935552549e-10,0.655506940557488,0.788,0.557,9.066103916981136e-6,15,Ext1
6.915372800470936e-10,-0.5916335426175287,0.524,0.702,9.14419745406272e-6,15,Clcn5
7.118242124841124e-10,-0.36370293773965073,0.058,0.294,9.412451561677418e-6,15,Rtn4rl1
7.334143686194672e-10,0.4919008915676486,0.677,0.421,9.697938196255214e-6,15,Srcin1
7.59354819092587e-10,0.9130233331637629,0.455,0.215,1.0040948772861278e-5,15,Tox
7.952826171469551e-10,0.3829762900465453,0.302,0.075,1.0516022046534187e-5,15,Rps6ka6
8.016921942669832e-10,0.6373663279482378,0.751,0.522,1.0600775884792318e-5,15,Wwox
8.635502786104251e-10,0.6101340562153361,0.471,0.197,1.141872533406565e-5,15,Zfp521
8.933612968203705e-10,0.5902655241438302,0.291,0.07,1.1812916427855758e-5,15,Six3
9.573067043928591e-10,-0.5580327880248093,0.995,0.996,1.2658466552186777e-5,15,Macrod2
1.011413597032134e-9,-0.39306902219189843,0.063,0.298,1.3373921993555906e-5,15,Ptger4
1.0505798822696124e-9,0.5176037877638889,0.693,0.456,1.3891817783251085e-5,15,Fscn1
1.1574242180580222e-9,-0.5347305859162691,0.381,0.662,1.5304620435381227e-5,15,Sh3rf1
1.1732399411436592e-9,0.5202036113385771,0.815,0.614,1.5513751741742605e-5,15,Crmp1
1.1932987027182369e-9,-0.5048492421240756,0.598,0.798,1.5778988746043245e-5,15,Gabrg2
1.3016153219759787e-9,0.4754673818321675,0.661,0.382,1.7211259402488366e-5,15,Tango2
1.4179780860714718e-9,-0.37089843914385473,0.058,0.285,1.874992423212307e-5,15,Cd302
1.4501189619796116e-9,-0.5009905818773166,0.683,0.842,1.9174923034256406e-5,15,Emc10
1.4814617847271294e-9,0.6625038667888601,0.847,0.636,1.958936917944683e-5,15,Phactr1
1.6677749294178267e-9,0.5286788372897777,0.963,0.93,2.2052987891691924e-5,15,Fxyd6
1.676613679935458e-9,-1.1105886706465964,0.608,0.781,2.216986268978656e-5,15,Ghr
1.7871081574244957e-9,0.4614259067359522,0.392,0.136,2.363093116562411e-5,15,Dgkk
1.789641002346255e-9,0.39139974940427935,0.698,0.36,2.3664422974024528e-5,15,Dlgap2
1.8809971813997557e-9,-0.6581613621993783,0.307,0.57,2.487242572964897e-5,15,Sphkap
2.0907342990284036e-9,0.3135334027968455,0.19,0.018,2.764577963605258e-5,15,Chodl
2.150396245420497e-9,-0.4266772762334448,0.116,0.364,2.843468955319523e-5,15,Id4
